application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3400,1,False,3.13,Humanities,Asian,690.0,3.0,PE/VC,0
3401,0,False,3.46,Business,Black,780.0,5.0,Investment Banking,0
3402,0,False,2.87,Humanities,White,570.0,5.0,PE/VC,0
3403,0,False,3.34,Business,Black,640.0,4.0,Consulting,0
3404,0,False,3.44,Humanities,White,750.0,5.0,PE/VC,0
3405,0,False,3.43,Humanities,White,780.0,5.0,Consulting,0
3406,1,False,2.97,Business,Black,580.0,6.0,Real Estate,0
3407,1,False,3.43,Humanities,Hispanic,760.0,7.0,Consulting,0
3408,0,True,3.11,Humanities,Unknown,620.0,4.0,Technology,0
3409,0,True,3.24,STEM,Unknown,740.0,5.0,Investment Management,1
3410,0,True,3.49,Business,Unknown,680.0,3.0,PE/VC,1
3411,1,False,3.38,Humanities,White,720.0,5.0,Investment Banking,1
3412,1,True,3.04,STEM,Unknown,590.0,5.0,Consulting,0
3413,0,True,3.52,Business,Unknown,610.0,5.0,Consulting,0
3414,0,False,3.14,STEM,White,620.0,5.0,Technology,0
3415,1,False,3.19,Humanities,Other,670.0,5.0,Nonprofit/Gov,0
3416,0,False,3.12,Humanities,Asian,570.0,4.0,PE/VC,0
3417,1,False,3.02,Humanities,Asian,620.0,4.0,Consulting,0
3418,0,True,3.3,Humanities,Unknown,720.0,4.0,Other,0
3419,0,True,3.07,Humanities,Unknown,600.0,6.0,Technology,0
3420,1,False,3.19,STEM,Asian,670.0,4.0,Consulting,0
3421,0,True,3.29,Humanities,Unknown,690.0,4.0,Technology,0
3422,1,True,3.36,STEM,Unknown,720.0,6.0,Consulting,0
3423,1,False,3.28,STEM,White,650.0,5.0,PE/VC,0
3424,0,False,3.24,Humanities,Black,670.0,6.0,Technology,0
3425,1,False,3.42,STEM,White,640.0,5.0,Investment Banking,0
3426,0,False,3.37,Humanities,Asian,700.0,4.0,Health Care,0
3427,1,False,3.16,STEM,Asian,580.0,5.0,PE/VC,0
3428,1,True,3.1,Humanities,Unknown,570.0,4.0,PE/VC,0
3429,0,True,3.23,STEM,Unknown,650.0,6.0,Investment Banking,0
3430,0,False,3.03,Humanities,White,620.0,6.0,Nonprofit/Gov,0
3431,1,True,3.27,STEM,Unknown,710.0,3.0,Nonprofit/Gov,0
3432,1,False,3.35,Humanities,Asian,660.0,5.0,Nonprofit/Gov,0
3433,1,True,3.38,Humanities,Unknown,690.0,6.0,Consulting,0
3434,1,False,3.39,Humanities,White,650.0,5.0,PE/VC,0
3435,1,False,3.14,Business,Black,660.0,3.0,Investment Management,0
3436,0,True,3.3,STEM,Unknown,650.0,4.0,Nonprofit/Gov,0
3437,1,False,3.13,STEM,Asian,650.0,5.0,Nonprofit/Gov,0
3438,0,True,3.13,Humanities,Unknown,690.0,4.0,Nonprofit/Gov,0
3439,0,False,3.24,STEM,Asian,610.0,6.0,Consulting,0
3440,0,False,3.23,STEM,Hispanic,680.0,5.0,Investment Banking,0
3441,0,True,3.06,Business,Unknown,600.0,5.0,Investment Banking,0
3442,1,True,3.17,Business,Unknown,580.0,7.0,Technology,0
3443,0,False,3.67,Humanities,Black,720.0,6.0,Consulting,1
3444,0,False,3.31,Humanities,White,690.0,5.0,Consulting,1
3445,0,False,2.87,STEM,White,610.0,6.0,Nonprofit/Gov,0
3447,0,False,3.12,STEM,Asian,600.0,4.0,Consulting,0
3448,0,False,3.05,Humanities,Black,570.0,6.0,Nonprofit/Gov,0
3449,1,True,3.37,Humanities,Unknown,630.0,6.0,Technology,0
3450,1,False,3.45,Business,White,770.0,7.0,Consulting,1
3451,1,False,3.03,Business,White,570.0,5.0,Media/Entertainment,0
3452,0,False,3.07,Business,White,680.0,6.0,Consulting,0
3453,0,False,2.99,Humanities,Asian,650.0,5.0,Consulting,0
3454,1,False,3.35,Business,White,710.0,4.0,Consulting,0
3455,0,False,3.01,STEM,White,580.0,5.0,Technology,0
3456,1,True,3.34,STEM,Unknown,700.0,6.0,Nonprofit/Gov,0
3457,1,True,3.09,Humanities,Unknown,620.0,4.0,Investment Banking,0
3458,1,True,3.23,Business,Unknown,680.0,5.0,Consulting,1
3459,1,False,3.07,Business,Asian,610.0,6.0,Consulting,0
3460,1,True,3.31,Humanities,Unknown,710.0,4.0,Consulting,0
3461,1,True,3.17,STEM,Unknown,590.0,5.0,Consulting,0
3462,0,False,3.03,Humanities,Other,610.0,5.0,Investment Banking,0
3463,0,False,3.4,Humanities,Asian,690.0,5.0,Nonprofit/Gov,1
3464,1,False,3.27,STEM,White,620.0,5.0,Consulting,0
3465,1,False,3.02,Humanities,Black,570.0,4.0,Consulting,0
3466,1,False,3.35,STEM,Black,670.0,5.0,Financial Services,0
3467,1,False,3.23,Humanities,Asian,650.0,5.0,Nonprofit/Gov,0
3468,0,False,3.14,Business,Black,670.0,5.0,Consulting,0
3469,1,False,3.24,Business,Black,650.0,6.0,PE/VC,0
3470,1,True,3.38,STEM,Unknown,670.0,5.0,Investment Banking,0
3471,1,False,3.27,Business,White,610.0,6.0,PE/VC,0
3472,0,False,3.33,Humanities,Black,580.0,6.0,Financial Services,0
3473,0,False,3.0,Business,White,620.0,3.0,Consulting,0
3474,1,False,3.47,STEM,Hispanic,640.0,4.0,Financial Services,0
3475,0,True,3.21,STEM,Unknown,660.0,6.0,Consulting,0
3476,1,True,3.16,Humanities,Unknown,680.0,5.0,Consulting,0
3477,1,False,3.38,Humanities,Asian,640.0,5.0,CPG,0
3478,1,False,3.45,Humanities,Other,620.0,4.0,Technology,0
3479,1,False,3.16,Business,Black,620.0,4.0,Financial Services,0
3480,0,False,3.05,Business,Black,610.0,3.0,Consulting,0
3481,1,True,3.04,Humanities,Unknown,650.0,7.0,Consulting,0
3482,0,True,3.21,STEM,Unknown,670.0,2.0,Investment Banking,0
3483,1,False,3.38,STEM,White,680.0,4.0,Nonprofit/Gov,0
3484,1,False,3.39,STEM,White,710.0,4.0,Technology,0
3485,1,True,3.19,Business,Unknown,690.0,6.0,CPG,0
3486,0,False,3.51,Humanities,Hispanic,710.0,6.0,Health Care,1
3487,1,True,3.29,Business,Unknown,670.0,4.0,CPG,1
3488,1,False,3.22,Humanities,Black,570.0,6.0,Health Care,0
3489,1,True,3.26,STEM,Unknown,660.0,3.0,Investment Management,0
3490,0,False,3.24,STEM,Hispanic,600.0,5.0,Consulting,0
3491,0,True,3.26,Humanities,Unknown,620.0,5.0,Nonprofit/Gov,0
3492,0,True,3.25,Business,Unknown,680.0,4.0,Nonprofit/Gov,0
3493,1,True,3.14,Humanities,Unknown,640.0,6.0,Other,0
3494,0,True,3.38,Humanities,Unknown,670.0,6.0,Investment Banking,0
3495,1,False,3.51,Humanities,White,700.0,6.0,Consulting,1
3496,0,False,3.32,Business,Asian,630.0,4.0,Nonprofit/Gov,0
3497,0,True,3.11,Humanities,Unknown,660.0,5.0,Technology,0
3498,1,False,3.48,Business,Black,620.0,3.0,Consulting,0
3499,0,False,3.18,Humanities,White,580.0,4.0,PE/VC,0
3500,1,False,3.42,Business,Asian,670.0,5.0,Other,0
3501,0,True,3.52,STEM,Unknown,730.0,5.0,Consulting,0
3502,1,True,3.23,Business,Unknown,610.0,7.0,Technology,0
3503,1,False,3.13,Business,White,630.0,5.0,PE/VC,0
3504,1,True,3.26,Business,Unknown,660.0,5.0,Media/Entertainment,0
3505,1,True,3.49,STEM,Unknown,640.0,6.0,Consulting,0
3507,0,False,3.15,STEM,White,660.0,5.0,Consulting,0
3508,0,False,3.32,Humanities,Black,670.0,5.0,Nonprofit/Gov,0
3509,1,True,3.18,STEM,Unknown,680.0,3.0,PE/VC,0
3510,0,False,3.32,Humanities,Asian,580.0,6.0,Technology,0
3511,0,True,3.31,Humanities,Unknown,610.0,5.0,Technology,0
3512,0,True,3.11,Business,Unknown,590.0,6.0,Other,0
3513,0,False,3.16,Humanities,Asian,620.0,7.0,Investment Banking,0
3514,1,True,3.09,STEM,Unknown,730.0,5.0,Media/Entertainment,0
3515,0,False,3.02,Business,Black,660.0,6.0,Nonprofit/Gov,0
3516,0,False,3.36,Humanities,Black,710.0,5.0,Consulting,1
3517,1,False,3.0,Business,Black,650.0,6.0,Technology,0
3518,1,False,3.23,Humanities,Hispanic,670.0,6.0,PE/VC,0
3519,0,False,3.42,Business,White,650.0,4.0,PE/VC,0
3520,0,False,3.54,Business,Asian,710.0,5.0,Nonprofit/Gov,0
3521,1,False,3.15,Humanities,Asian,600.0,2.0,Investment Banking,0
3522,0,False,3.23,Business,Black,620.0,6.0,Consulting,0
3523,1,False,3.28,Business,Black,670.0,5.0,Consulting,0
3524,1,False,3.34,Business,White,650.0,6.0,Health Care,0
3525,1,False,2.8,Business,White,570.0,6.0,Consulting,0
3526,1,False,3.49,STEM,White,660.0,6.0,PE/VC,0
3527,1,False,3.29,Humanities,Black,600.0,4.0,CPG,0
3528,1,False,3.19,STEM,Black,650.0,6.0,PE/VC,0
3529,0,True,3.23,STEM,Unknown,650.0,6.0,Nonprofit/Gov,0
3530,0,False,3.38,Humanities,Asian,630.0,5.0,Financial Services,0
3531,1,False,3.15,Humanities,Asian,640.0,5.0,Other,0
3532,1,True,3.09,Business,Unknown,620.0,5.0,Financial Services,0
3533,0,False,3.28,Humanities,White,670.0,8.0,Consulting,1
3534,1,False,3.21,Business,White,660.0,6.0,Health Care,0
3535,0,False,3.04,Business,White,570.0,5.0,Consulting,0
3536,0,False,3.12,Business,Black,570.0,4.0,Consulting,0
3537,1,False,3.44,Business,White,620.0,5.0,Investment Banking,0
3538,1,False,3.37,Business,White,620.0,5.0,Financial Services,0
3539,1,False,3.54,STEM,Hispanic,740.0,5.0,Health Care,1
3540,1,False,3.5,Humanities,White,720.0,4.0,Technology,0
3541,1,False,3.08,Humanities,Asian,590.0,4.0,Consulting,0
3542,1,True,3.15,Business,Unknown,630.0,6.0,Other,0
3543,0,False,3.0,Humanities,Black,630.0,7.0,Nonprofit/Gov,0
3544,1,False,3.39,Business,Asian,610.0,5.0,Investment Banking,0
3545,1,False,3.02,Humanities,Black,610.0,5.0,PE/VC,0
3546,1,True,3.35,Humanities,Unknown,660.0,2.0,Real Estate,1
3547,0,True,3.11,Humanities,Unknown,640.0,5.0,PE/VC,0
3548,1,False,3.0,STEM,Black,640.0,4.0,Consulting,0
3549,1,False,3.21,STEM,Other,700.0,5.0,Consulting,0
3550,0,False,3.24,Business,Black,680.0,7.0,Nonprofit/Gov,0
3551,1,False,3.17,Business,Asian,680.0,6.0,Investment Banking,0
3552,1,True,3.52,Business,Unknown,750.0,6.0,Consulting,1
3553,1,False,3.26,Humanities,White,680.0,5.0,Consulting,0
3554,0,False,3.37,Business,Black,650.0,7.0,Health Care,0
3555,0,False,3.29,Humanities,Asian,660.0,4.0,Consulting,0
3556,1,False,3.36,Business,Black,760.0,8.0,Investment Management,0
3557,1,True,3.23,Humanities,Unknown,640.0,6.0,PE/VC,0
3558,0,False,3.19,Humanities,Other,570.0,6.0,Technology,0
3559,1,False,3.46,Humanities,White,770.0,5.0,Health Care,0
3560,1,True,3.42,Humanities,Unknown,680.0,5.0,Investment Banking,0
3561,1,False,3.15,STEM,Black,660.0,5.0,Energy,0
3562,0,True,3.23,Business,Unknown,600.0,5.0,PE/VC,0
3563,0,True,3.35,Humanities,Unknown,650.0,5.0,CPG,0
3564,1,False,3.32,Business,Black,630.0,5.0,Consulting,0
3565,1,False,3.2,Business,Black,620.0,5.0,Health Care,0
3566,1,True,3.2,STEM,Unknown,580.0,5.0,Investment Management,0
3567,1,False,3.29,Business,White,710.0,4.0,Investment Management,0
3568,1,False,3.44,Business,White,740.0,5.0,Financial Services,0
3569,1,False,2.99,Business,Hispanic,680.0,4.0,Consulting,0
3570,1,False,3.46,Business,Other,690.0,5.0,Consulting,0
3571,1,False,3.55,Humanities,Black,710.0,5.0,Consulting,1
3572,1,False,3.34,Humanities,Asian,650.0,5.0,Consulting,0
3573,1,False,3.4,STEM,White,640.0,5.0,Other,0
3574,1,False,3.34,STEM,Asian,710.0,4.0,Technology,1
3575,1,False,3.22,Business,White,680.0,7.0,Consulting,0
3576,1,False,3.26,STEM,Asian,640.0,4.0,Other,0
3577,0,False,3.3,Humanities,Hispanic,660.0,4.0,Financial Services,1
3578,1,False,3.4,Business,Hispanic,670.0,4.0,PE/VC,1
3579,0,False,3.04,STEM,Other,580.0,5.0,Consulting,0
3580,1,False,3.47,STEM,White,750.0,4.0,PE/VC,0
3581,1,False,3.18,Humanities,Other,700.0,5.0,Consulting,0
3582,1,False,3.28,Business,Asian,720.0,5.0,PE/VC,1
3583,1,False,3.41,STEM,Black,680.0,5.0,Technology,0
3584,0,False,3.06,STEM,White,570.0,3.0,Financial Services,0
3585,0,True,3.35,STEM,Unknown,670.0,5.0,Real Estate,0
3586,1,True,3.42,STEM,Unknown,680.0,7.0,Consulting,0
3587,1,False,3.29,Business,Hispanic,620.0,5.0,PE/VC,0
3588,1,False,3.65,Humanities,Hispanic,730.0,6.0,Nonprofit/Gov,0
3589,1,True,3.38,Humanities,Unknown,680.0,6.0,Investment Banking,0
3590,0,False,3.16,Humanities,Hispanic,580.0,4.0,Investment Banking,0
3591,1,True,3.58,Business,Unknown,720.0,3.0,Technology,0
3593,1,False,3.37,Humanities,Asian,660.0,4.0,Other,0
3594,0,False,3.35,Humanities,White,700.0,5.0,PE/VC,1
3595,0,False,3.48,Business,Asian,640.0,5.0,PE/VC,0
3596,0,True,3.15,Business,Unknown,650.0,6.0,Consulting,0
3597,0,False,3.4,Business,Asian,710.0,7.0,Investment Management,0
3598,1,True,3.35,Humanities,Unknown,730.0,6.0,Investment Management,1
3599,1,False,2.85,STEM,Asian,570.0,3.0,Consulting,0
3600,0,True,3.34,STEM,Unknown,660.0,5.0,Consulting,0
3601,0,False,3.51,Humanities,White,740.0,4.0,Consulting,0
3602,0,True,3.25,Business,Unknown,650.0,6.0,Retail,0
3603,1,True,3.0,Business,Unknown,650.0,6.0,Nonprofit/Gov,0
3604,0,True,3.22,Humanities,Unknown,700.0,5.0,Consulting,0
3605,1,False,3.14,STEM,Black,600.0,5.0,Technology,0
3606,1,False,3.01,Humanities,White,580.0,5.0,Consulting,0
3607,0,False,2.92,Humanities,Hispanic,570.0,4.0,Consulting,0
3608,1,False,3.17,Humanities,White,640.0,3.0,Media/Entertainment,0
3609,1,False,3.41,Humanities,Hispanic,670.0,4.0,Consulting,0
3610,1,True,3.33,Humanities,Unknown,650.0,5.0,Investment Management,0
3611,1,False,3.45,Humanities,Black,650.0,2.0,Technology,0
3612,1,False,3.42,STEM,Black,700.0,5.0,Consulting,0
3613,0,False,3.29,Humanities,Asian,740.0,4.0,PE/VC,1
3614,1,True,3.06,Business,Unknown,650.0,7.0,PE/VC,0
3615,0,False,3.19,STEM,Black,610.0,4.0,Investment Banking,0
3616,0,False,3.35,Business,Asian,690.0,6.0,Technology,1
3617,1,False,3.4,Humanities,Asian,710.0,4.0,Technology,0
3618,0,False,3.23,Humanities,Asian,570.0,7.0,PE/VC,0
3619,1,False,3.34,Business,Other,650.0,5.0,Other,0
3620,1,True,3.5,Business,Unknown,660.0,3.0,Health Care,1
3621,1,True,3.18,Business,Unknown,620.0,4.0,Technology,0
3622,0,True,3.33,Humanities,Unknown,640.0,6.0,Consulting,0
3623,1,False,3.24,Business,White,600.0,6.0,Consulting,0
3624,1,False,3.23,Business,Hispanic,650.0,4.0,Other,0
3625,0,False,3.07,Business,White,640.0,6.0,Technology,0
3626,1,False,3.08,Humanities,Black,630.0,5.0,Consulting,0
3627,1,False,3.09,Humanities,White,630.0,3.0,Technology,0
3628,1,False,3.35,Business,White,650.0,5.0,PE/VC,0
3629,0,True,3.16,STEM,Unknown,580.0,7.0,Other,0
3630,1,True,3.26,STEM,Unknown,600.0,6.0,Nonprofit/Gov,0
3631,1,True,3.02,Humanities,Unknown,570.0,7.0,Technology,0
3632,0,True,3.31,Humanities,Unknown,670.0,5.0,Real Estate,0
3633,0,True,3.14,STEM,Unknown,610.0,3.0,Other,0
3634,1,False,3.21,Humanities,Hispanic,690.0,5.0,PE/VC,1
3635,1,False,3.52,Humanities,Asian,760.0,7.0,Financial Services,0
3636,1,False,3.25,Business,Asian,660.0,5.0,Consulting,0
3637,1,True,3.26,Humanities,Unknown,610.0,5.0,Technology,0
3638,0,True,2.78,Humanities,Unknown,570.0,6.0,Health Care,0
3639,1,False,2.98,STEM,Black,580.0,5.0,Investment Banking,0
3640,0,False,3.25,STEM,Asian,710.0,5.0,PE/VC,1
3641,0,True,3.18,Humanities,Unknown,610.0,5.0,Media/Entertainment,0
3642,1,False,3.31,Humanities,Asian,650.0,4.0,Consulting,0
3643,1,False,3.13,Humanities,White,630.0,5.0,Technology,0
3644,1,True,3.55,STEM,Unknown,750.0,6.0,Health Care,1
3645,1,False,3.14,STEM,White,640.0,4.0,Health Care,0
3646,1,False,3.36,STEM,Black,740.0,5.0,Financial Services,0
3647,1,False,3.43,STEM,White,660.0,4.0,PE/VC,0
3648,0,False,3.17,Humanities,White,700.0,4.0,Other,0
3649,0,False,3.54,Business,White,780.0,5.0,Health Care,0
3650,1,True,3.41,STEM,Unknown,670.0,5.0,Health Care,0
3651,1,False,3.17,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,0
3652,0,False,3.03,STEM,Hispanic,570.0,3.0,PE/VC,0
3653,0,False,3.21,Business,Asian,650.0,6.0,Consulting,0
3654,0,True,3.07,Humanities,Unknown,580.0,6.0,Consulting,0
3655,0,False,3.28,Business,White,680.0,6.0,Consulting,0
3656,1,False,3.21,STEM,Asian,680.0,4.0,Consulting,0
3657,0,False,3.34,Business,Asian,710.0,5.0,Other,0
3658,1,False,3.08,STEM,White,620.0,4.0,Technology,0
3659,1,False,3.3,Humanities,Black,650.0,4.0,Consulting,0
3660,1,False,3.15,Humanities,White,590.0,4.0,Technology,0
3661,1,False,3.34,STEM,Asian,690.0,4.0,Investment Banking,1
3662,0,False,3.45,Humanities,Black,720.0,5.0,Investment Banking,0
3663,1,False,3.15,STEM,Black,640.0,3.0,Technology,0
3664,1,True,3.28,Business,Unknown,660.0,6.0,Financial Services,1
3665,0,True,3.03,Humanities,Unknown,580.0,5.0,Financial Services,0
3666,1,False,3.32,Humanities,Asian,680.0,6.0,PE/VC,0
3667,0,True,3.02,Humanities,Unknown,600.0,6.0,Technology,0
3668,0,False,3.19,Humanities,Black,660.0,6.0,Other,0
3669,0,False,3.18,Humanities,Hispanic,620.0,7.0,Consulting,0
3670,1,False,3.2,Humanities,Black,600.0,3.0,Nonprofit/Gov,0
3671,0,False,3.03,Humanities,Black,570.0,3.0,Nonprofit/Gov,0
3672,1,False,3.13,Business,White,610.0,5.0,Consulting,0
3673,1,False,3.46,Humanities,Hispanic,680.0,4.0,Consulting,0
3674,0,False,3.17,Business,Black,680.0,5.0,Consulting,0
3675,0,False,3.0,Business,White,580.0,4.0,Consulting,0
3676,1,False,3.25,Business,Asian,630.0,4.0,Nonprofit/Gov,0
3677,0,False,3.19,Humanities,Black,680.0,5.0,Other,0
3678,0,False,3.46,Business,White,690.0,7.0,Retail,0
3679,0,False,3.18,Humanities,White,660.0,6.0,Media/Entertainment,0
3680,1,False,3.3,Humanities,White,610.0,5.0,Consulting,0
3681,0,False,3.1,Humanities,White,580.0,4.0,Nonprofit/Gov,0
3682,1,False,3.28,Business,Black,700.0,5.0,Technology,1
3683,1,True,3.28,STEM,Unknown,590.0,6.0,PE/VC,0
3684,1,False,3.16,Humanities,Asian,640.0,6.0,Financial Services,0
3685,1,False,3.24,Humanities,Asian,640.0,4.0,PE/VC,0
3686,0,True,3.28,Business,Unknown,730.0,6.0,Nonprofit/Gov,0
3687,1,False,3.17,Humanities,Black,610.0,8.0,Investment Banking,0
3688,0,False,3.28,Business,Black,580.0,6.0,PE/VC,0
3689,1,False,3.33,STEM,Hispanic,630.0,5.0,Financial Services,0
3690,1,False,3.32,Business,Asian,600.0,5.0,Consulting,0
3691,1,False,3.36,Business,Other,700.0,5.0,Technology,0
3692,0,True,3.33,STEM,Unknown,620.0,5.0,Consulting,0
3693,0,True,3.17,STEM,Unknown,700.0,5.0,PE/VC,0
3694,1,False,3.46,STEM,Asian,750.0,6.0,Consulting,0
3695,1,False,3.24,STEM,Asian,700.0,5.0,Investment Management,0
3696,1,False,3.27,STEM,Asian,640.0,5.0,Technology,0
3697,1,False,3.18,Humanities,Black,630.0,5.0,Energy,0
3698,1,False,3.31,STEM,White,650.0,7.0,Health Care,0
3699,1,False,3.24,Humanities,Asian,650.0,5.0,PE/VC,0
3700,0,False,3.26,STEM,Asian,620.0,3.0,Health Care,0
3701,1,True,3.18,Business,Unknown,580.0,6.0,Consulting,0
3702,0,True,3.01,Humanities,Unknown,600.0,6.0,CPG,0
3703,0,False,3.36,Humanities,Asian,610.0,5.0,Consulting,0
3704,0,False,3.42,STEM,Black,690.0,5.0,Investment Banking,1
3705,0,False,3.3,Business,Black,670.0,3.0,Technology,0
3706,0,False,3.29,STEM,Asian,710.0,5.0,Nonprofit/Gov,0
3707,0,False,3.04,STEM,Asian,630.0,5.0,Real Estate,0
3708,0,True,3.07,Business,Unknown,570.0,5.0,Nonprofit/Gov,0
3709,1,True,3.3,Humanities,Unknown,640.0,6.0,Consulting,0
3710,0,False,3.19,Business,White,600.0,5.0,Investment Banking,0
3711,1,False,3.41,Business,Asian,640.0,5.0,PE/VC,0
3712,1,False,3.16,STEM,White,680.0,4.0,Financial Services,0
3713,0,True,3.27,Humanities,Unknown,640.0,5.0,PE/VC,0
3714,1,False,3.36,Business,Hispanic,670.0,6.0,Technology,0
3715,1,False,3.22,STEM,White,650.0,6.0,Investment Banking,0
3716,1,False,3.47,Humanities,Black,680.0,4.0,Consulting,0
3717,1,True,3.33,Humanities,Unknown,670.0,5.0,PE/VC,0
3718,0,False,3.39,STEM,Black,650.0,7.0,PE/VC,0
3719,0,True,3.0,STEM,Unknown,570.0,5.0,Consulting,0
3720,0,False,3.1,Business,Asian,580.0,5.0,Financial Services,0
3721,0,False,3.48,Business,Hispanic,680.0,4.0,Consulting,0
3722,0,False,3.36,Business,White,750.0,5.0,Investment Banking,0
3723,1,False,3.14,Humanities,Hispanic,650.0,4.0,PE/VC,0
3724,0,False,3.04,STEM,Black,640.0,5.0,Health Care,0
3725,1,False,3.09,Humanities,Hispanic,630.0,5.0,PE/VC,0
3726,1,False,3.14,Business,White,660.0,5.0,PE/VC,0
3727,1,True,3.26,STEM,Unknown,670.0,6.0,Technology,0
3728,0,False,3.06,Business,Hispanic,650.0,4.0,Consulting,0
3729,0,True,3.24,Business,Unknown,580.0,6.0,Health Care,0
3730,1,True,2.97,Humanities,Unknown,570.0,4.0,PE/VC,0
3731,1,False,3.43,STEM,Asian,660.0,5.0,Financial Services,0
3732,0,True,3.47,STEM,Unknown,680.0,4.0,Consulting,0
3733,0,False,3.24,Humanities,Asian,630.0,5.0,Nonprofit/Gov,0
3734,1,True,3.24,Humanities,Unknown,690.0,6.0,PE/VC,0
3735,1,True,2.98,Humanities,Unknown,610.0,3.0,PE/VC,0
3736,1,False,3.18,STEM,Hispanic,620.0,5.0,Technology,0
3737,1,True,3.56,Humanities,Unknown,730.0,4.0,PE/VC,0
3739,0,False,3.41,Humanities,Asian,650.0,5.0,Consulting,0
3740,1,False,3.25,Humanities,White,620.0,5.0,PE/VC,0
3741,0,False,3.24,STEM,White,590.0,5.0,Technology,0
3742,1,False,3.36,Humanities,White,730.0,5.0,PE/VC,0
3743,1,False,3.23,Humanities,Asian,630.0,6.0,Consulting,0
3744,1,False,3.18,Business,Asian,680.0,5.0,Nonprofit/Gov,0
3745,1,True,3.25,STEM,Unknown,640.0,4.0,Technology,0
3746,0,False,3.5,Humanities,Asian,740.0,7.0,Technology,0
3747,0,True,3.22,Business,Unknown,700.0,4.0,Investment Management,1
3748,1,False,3.43,Humanities,Other,600.0,5.0,Consulting,0
3749,1,False,3.28,Business,Asian,750.0,3.0,Media/Entertainment,1
3750,0,False,3.11,STEM,Black,600.0,5.0,Consulting,0
3751,0,False,3.27,Business,Asian,700.0,7.0,Consulting,0
3752,1,False,3.37,Humanities,Asian,650.0,5.0,Technology,0
3753,1,False,3.28,STEM,Asian,690.0,5.0,Other,0
3754,1,False,3.03,Humanities,Black,570.0,4.0,Consulting,0
3755,1,False,3.07,Humanities,Asian,630.0,4.0,PE/VC,0
3756,0,True,3.12,Business,Unknown,590.0,5.0,Financial Services,0
3757,0,False,3.17,STEM,Asian,570.0,4.0,Consulting,0
3758,1,True,3.43,Humanities,Unknown,690.0,6.0,Consulting,0
3759,1,False,3.39,Humanities,White,640.0,6.0,Health Care,0
3760,1,False,3.28,Business,Asian,660.0,6.0,Investment Banking,1
3761,1,True,3.22,Business,Unknown,670.0,6.0,Investment Banking,0
3762,1,True,3.24,STEM,Unknown,680.0,4.0,Investment Banking,1
3763,1,False,3.46,Humanities,White,740.0,4.0,Investment Management,0
3764,1,False,3.25,STEM,Asian,670.0,5.0,Nonprofit/Gov,1
3765,1,True,3.13,Business,Unknown,610.0,6.0,Investment Banking,0
3766,1,False,3.23,STEM,White,640.0,5.0,Consulting,0
3767,1,False,3.13,STEM,Hispanic,610.0,6.0,Nonprofit/Gov,0
3768,1,False,3.12,Business,Black,670.0,6.0,Investment Banking,0
3769,1,False,3.16,STEM,White,650.0,2.0,PE/VC,0
3770,1,True,3.24,Humanities,Unknown,690.0,3.0,Consulting,0
3771,1,False,3.06,STEM,Hispanic,580.0,5.0,Consulting,0
3772,0,False,3.13,Humanities,Other,660.0,4.0,Other,0
3773,0,False,3.25,Humanities,Black,640.0,3.0,Investment Management,0
3774,1,False,3.32,Humanities,Asian,570.0,6.0,Financial Services,0
3775,0,False,3.21,STEM,White,630.0,3.0,Consulting,0
3776,1,False,3.16,Business,White,680.0,5.0,PE/VC,0
3778,1,True,3.19,Business,Unknown,620.0,7.0,Nonprofit/Gov,0
